Account_id: 1 | Owner_name: Randy Schmidt | Balance: 3603386089
Account_id: 4325 | Owner_name: Craig Hernandez | Balance: 15301236783
Account_id: 4326 | Owner_name: Andrew Douglas | Balance: 11054488914
Account_id: 4327 | Owner_name: April Chung | Balance: 1530699037
Account_id: 4328 | Owner_name: Valerie Cross | Balance: 433900036
Account_id: 4329 | Owner_name: James Parks | Balance: 3563950029
Account_id: 4330 | Owner_name: Timothy Flores | Balance: 17114106720
Account_id: 4331 | Owner_name: Connor Wilson | Balance: 4352710715
Account_id: 4332 | Owner_name: Linda Harris | Balance: 9000683929
Account_id: 4333 | Owner_name: Charlotte Fry | Balance: 14106042646
Account_id: 4334 | Owner_name: Judy Pena | Balance: 19522932634
Account_id: 4335 | Owner_name: Bradley Cox | Balance: 16684648466
Account_id: 4336 | Owner_name: Kathy Mitchell | Balance: 16286834776
Account_id: 4337 | Owner_name: Rachel Pacheco | Balance: 3810868940
Account_id: 4338 | Owner_name: Natalie Sullivan | Balance: 3254637222
Account_id: 4339 | Owner_name: Karen Burke | Balance: 4615300081
Account_id: 4340 | Owner_name: Tamara Higgins | Balance: 7483237452
Account_id: 4341 | Owner_name: William Duarte | Balance: 14879142596
Account_id: 4342 | Owner_name: Tiffany Spears | Balance: 3028621520
Account_id: 4343 | Owner_name: Amy Torres | Balance: 8953869249
Account_id: 4344 | Owner_name: Evan Clark | Balance: 884173210
Account_id: 4345 | Owner_name: Pamela Moreno | Balance: 12987443119
Account_id: 4346 | Owner_name: Leslie Brown | Balance: 1746827821
Account_id: 4347 | Owner_name: Craig Glover | Balance: 3718652139
Account_id: 4348 | Owner_name: Jamie Houston | Balance: 11923497042
Account_id: 4349 | Owner_name: Jennifer Howard | Balance: 9494261201
Account_id: 4350 | Owner_name: Lisa Harris | Balance: 18945297873
Account_id: 4351 | Owner_name: Donald Simpson | Balance: 430020541
Account_id: 4352 | Owner_name: Danny Mccarthy | Balance: 126406716
Account_id: 4353 | Owner_name: Christopher Johnson | Balance: 3825448202
Account_id: 4354 | Owner_name: Darlene Williams | Balance: 7075784598
Account_id: 4355 | Owner_name: Morgan Rangel | Balance: 18853720739
Account_id: 4356 | Owner_name: Andrew Singh | Balance: 2585554150
Account_id: 4357 | Owner_name: Sierra Rocha | Balance: 1314409484
Account_id: 4358 | Owner_name: Jeremiah Anderson | Balance: 16056872622
Account_id: 4359 | Owner_name: Brett Sanders | Balance: 9571630580
Account_id: 4360 | Owner_name: Robert Benson | Balance: 6472535560
Account_id: 4361 | Owner_name: Samuel Gilbert | Balance: 5156280396
Account_id: 4362 | Owner_name: April Taylor | Balance: 7175884107
Account_id: 4363 | Owner_name: Patricia Roman | Balance: 6667346125
Account_id: 4364 | Owner_name: Julie Brewer | Balance: 14875983615
Account_id: 4365 | Owner_name: Gregory Garcia | Balance: 9309128228
Account_id: 4366 | Owner_name: Kendra Smith | Balance: 4311722592
Account_id: 4367 | Owner_name: Alison Huff | Balance: 11758989590
Account_id: 4368 | Owner_name: Craig Henson | Balance: 5964979649
Account_id: 4369 | Owner_name: Kelsey Ryan | Balance: 13010466214
Account_id: 4370 | Owner_name: Cynthia Gardner | Balance: 10157704309
Account_id: 4371 | Owner_name: Shirley Leon | Balance: 11962671890
Account_id: 4372 | Owner_name: Courtney Haney | Balance: 13342087170
Account_id: 4373 | Owner_name: Mrs. Sierra | Balance: 14447622742
Account_id: 4374 | Owner_name: Linda Gregory | Balance: 15764884941
Account_id: 4375 | Owner_name: James Bishop | Balance: 1152709776
Account_id: 4376 | Owner_name: Danielle Brown | Balance: 17198315431
Account_id: 4377 | Owner_name: Jose Lam | Balance: 7255892005
Account_id: 4378 | Owner_name: Stephen Pena | Balance: 18518283661
Account_id: 4379 | Owner_name: Mr. Garrett | Balance: 2487325972
Account_id: 4380 | Owner_name: Jesse Sanders | Balance: 9300899606
Account_id: 4381 | Owner_name: Ryan Mcgrath | Balance: 2728189746
Account_id: 4382 | Owner_name: Joseph House | Balance: 8251846333
Account_id: 4383 | Owner_name: Ms. Anita | Balance: 12361425767
Account_id: 4384 | Owner_name: Michael Jones | Balance: 7287321803
Account_id: 4385 | Owner_name: Patricia James | Balance: 16563818312
Account_id: 4386 | Owner_name: Kimberly Howell | Balance: 12210066273
Account_id: 4387 | Owner_name: Audrey King | Balance: 7292110948
Account_id: 4388 | Owner_name: Tracy Reed | Balance: 12068665227
Account_id: 4389 | Owner_name: Mr. Trevor | Balance: 11831771927
Account_id: 4390 | Owner_name: James Russell | Balance: 11074047044
Account_id: 4391 | Owner_name: Frank Wolfe | Balance: 4645592425
Account_id: 4392 | Owner_name: Sara Singleton | Balance: 1506378862
Account_id: 4393 | Owner_name: Michael Snyder | Balance: 13364204148
Account_id: 4394 | Owner_name: Michael Vasquez | Balance: 536206479
Account_id: 4395 | Owner_name: Susan Buchanan | Balance: 17930961664
Account_id: 4396 | Owner_name: Melissa Weaver | Balance: 16329914120
Account_id: 4397 | Owner_name: Jennifer Taylor | Balance: 5257415340
Account_id: 4398 | Owner_name: Melanie Perez | Balance: 17710744342
Account_id: 4399 | Owner_name: Wendy Brown | Balance: 11109980707
Account_id: 4400 | Owner_name: Thomas Walker | Balance: 16893095194
Account_id: 4401 | Owner_name: Nathaniel Barron | Balance: 14122452598
Account_id: 4402 | Owner_name: Juan Bennett | Balance: 2892331116
Account_id: 4403 | Owner_name: Dawn Freeman | Balance: 14266931639
Account_id: 4404 | Owner_name: James Clark | Balance: 8489709479
Account_id: 4405 | Owner_name: Michelle Carter | Balance: 16451834974
Account_id: 4406 | Owner_name: Benjamin Mayo | Balance: 4397748312
Account_id: 4407 | Owner_name: Richard Joyce | Balance: 7929894360
Account_id: 4408 | Owner_name: Elizabeth Wilson | Balance: 19843972943
Account_id: 4409 | Owner_name: Christopher Williams | Balance: 3701008927
Account_id: 4410 | Owner_name: Joshua Conley | Balance: 13819527699
Account_id: 4411 | Owner_name: Timothy Flores | Balance: 1246973663
Account_id: 4412 | Owner_name: Steve Parrish | Balance: 5520991260
Account_id: 4413 | Owner_name: Robert Taylor | Balance: 10707475351
Account_id: 4414 | Owner_name: Catherine Baker | Balance: 16125056180
Account_id: 4415 | Owner_name: Chase Rangel | Balance: 5399876203
Account_id: 4416 | Owner_name: Julie Rodriguez | Balance: 3630387486
Account_id: 4417 | Owner_name: Alicia Mcdaniel | Balance: 14723928008
Account_id: 4418 | Owner_name: Andrew Moore | Balance: 11755098277
Account_id: 4419 | Owner_name: Mrs. Jordan | Balance: 5061511731
Account_id: 4420 | Owner_name: Lisa Ramirez | Balance: 3596965017
Account_id: 4421 | Owner_name: Katherine Harris | Balance: 12190529231
Account_id: 4422 | Owner_name: Valerie Burns | Balance: 17534197756
Account_id: 4423 | Owner_name: Lindsay Larsen | Balance: 817141075
Account_id: 4424 | Owner_name: Gary Dean | Balance: 2933714007
Account_id: 4425 | Owner_name: Travis Jackson | Balance: 18623240080
Account_id: 4426 | Owner_name: Robert Cooper | Balance: 11282800063
Account_id: 4427 | Owner_name: Diane Chapman | Balance: 10413325758
Account_id: 4428 | Owner_name: William Morales | Balance: 6660814223
Account_id: 4429 | Owner_name: Mark James | Balance: 8286848286
Account_id: 4430 | Owner_name: Robert Rodriguez | Balance: 3329006499
Account_id: 4431 | Owner_name: Michael Jones | Balance: 13993906736
Account_id: 4432 | Owner_name: Brianna Collins | Balance: 14268936778
Account_id: 4433 | Owner_name: Gabrielle Brown | Balance: 11592347864
Account_id: 4434 | Owner_name: Patrick Robinson | Balance: 14561669857
Account_id: 4435 | Owner_name: Michael Snyder | Balance: 15127542495
Account_id: 4436 | Owner_name: Victoria Johnson | Balance: 5946784508
Account_id: 4437 | Owner_name: Jessica Thompson | Balance: 8112091201
Account_id: 4438 | Owner_name: Ivan Smith | Balance: 7789273258
Account_id: 4439 | Owner_name: Andrea Morales | Balance: 7995814700
Account_id: 4440 | Owner_name: Mr. Trevor | Balance: 2263682415
Account_id: 4441 | Owner_name: Todd Jensen | Balance: 16239859548
Account_id: 4442 | Owner_name: Hannah Barber | Balance: 7284065054
Account_id: 4443 | Owner_name: Elizabeth Phillips | Balance: 9212142019
Account_id: 4444 | Owner_name: Andrew Reeves | Balance: 12517237187
Account_id: 4445 | Owner_name: Allison Shaffer | Balance: 12918859753
Account_id: 4446 | Owner_name: Elaine Nixon | Balance: 8307607325
Account_id: 4447 | Owner_name: Rachel Murphy | Balance: 264995939
Account_id: 4448 | Owner_name: Zachary Reynolds | Balance: 15639705257
Account_id: 4449 | Owner_name: Laura David | Balance: 10442614043
Account_id: 4450 | Owner_name: Anthony Wiggins | Balance: 2040465538
Account_id: 4451 | Owner_name: Jeffery Lawrence | Balance: 12287769840
Account_id: 4452 | Owner_name: Stacy Tucker | Balance: 11034401771
Account_id: 4453 | Owner_name: April Oconnell | Balance: 6157575772
Account_id: 4454 | Owner_name: William Short | Balance: 19211864270
Account_id: 4455 | Owner_name: Karen Knox | Balance: 6059934805
Account_id: 4456 | Owner_name: Tim Murphy | Balance: 3374466261
Account_id: 4457 | Owner_name: Daniel Wheeler | Balance: 5586352305
Account_id: 4458 | Owner_name: Justin Davenport | Balance: 19102823193
Account_id: 4459 | Owner_name: Leslie Franklin | Balance: 4177920787
Account_id: 4460 | Owner_name: Thomas Morrison | Balance: 15865922912
Account_id: 4461 | Owner_name: Kelly Rice | Balance: 10411236410
Account_id: 4462 | Owner_name: Christopher Elliott | Balance: 307540547
Account_id: 4463 | Owner_name: Vicki Hicks | Balance: 8203861315
Account_id: 4464 | Owner_name: Kyle Santos | Balance: 12638998534
Account_id: 4465 | Owner_name: David Johnson | Balance: 8994701544
Account_id: 4466 | Owner_name: Christina Ramirez | Balance: 11743459306
Account_id: 4467 | Owner_name: Mr. Trevor | Balance: 4457754647
Account_id: 4468 | Owner_name: Edward Ball | Balance: 4575522774
Account_id: 4469 | Owner_name: Sara Sanchez | Balance: 13907543178
Account_id: 4470 | Owner_name: Matthew Hess | Balance: 17191654601
Account_id: 4471 | Owner_name: John Hughes | Balance: 3463022604
Account_id: 4472 | Owner_name: Stephanie Wilcox | Balance: 10512925995
Account_id: 4473 | Owner_name: Dale Little | Balance: 17128011346
Account_id: 4474 | Owner_name: Bobby Pierce | Balance: 19494734932
Account_id: 4475 | Owner_name: Alexander Kaiser | Balance: 19722837846
Account_id: 4476 | Owner_name: Tamara Richard | Balance: 6178544370
Account_id: 4477 | Owner_name: Michael James | Balance: 9245995552
Account_id: 4478 | Owner_name: Evan Howell | Balance: 18930286978
Account_id: 4479 | Owner_name: Abigail Beck | Balance: 5419355431
Account_id: 4480 | Owner_name: Alicia Harper | Balance: 13418768057
Account_id: 4481 | Owner_name: Jennifer Trevino | Balance: 11442552381
Account_id: 4482 | Owner_name: Crystal Hernandez | Balance: 123342244
Account_id: 4483 | Owner_name: Melissa Mcknight | Balance: 11056618066
Account_id: 4484 | Owner_name: Dawn Martinez | Balance: 4957250978
Account_id: 4485 | Owner_name: Sara Cherry | Balance: 1330982306
Account_id: 4486 | Owner_name: Anthony Flores | Balance: 9578811547
Account_id: 4487 | Owner_name: Denise Faulkner | Balance: 2552081501
Account_id: 4488 | Owner_name: Zachary Becker | Balance: 12518518813
Account_id: 4489 | Owner_name: Justin Benson | Balance: 18239751725
Account_id: 4490 | Owner_name: Jennifer Trevino | Balance: 6254730470
Account_id: 4491 | Owner_name: Randy Thompson | Balance: 15699902772
Account_id: 4492 | Owner_name: Deanna Armstrong | Balance: 7135023174
Account_id: 4493 | Owner_name: Shawn Ramirez | Balance: 16546671839
Account_id: 4494 | Owner_name: Denise Doyle | Balance: 2822465213
Account_id: 4495 | Owner_name: Emma Schmidt | Balance: 4230932881
Account_id: 4496 | Owner_name: Edward Duncan | Balance: 14792452625
Account_id: 4497 | Owner_name: Sara Cherry | Balance: 15400702490
Account_id: 4498 | Owner_name: Mr. Joseph | Balance: 18369207766
Account_id: 4499 | Owner_name: Holly Rogers | Balance: 19429219704
Account_id: 4500 | Owner_name: Crystal Warren | Balance: 3473739048
Account_id: 4501 | Owner_name: Daniel Snyder | Balance: 14932764432
Account_id: 4502 | Owner_name: Victor Clark | Balance: 1375693085
Account_id: 4503 | Owner_name: Melissa Small | Balance: 6167105224
Account_id: 4504 | Owner_name: Kevin Joseph | Balance: 1840243993
Account_id: 4505 | Owner_name: Melissa Mendoza | Balance: 10925333222
Account_id: 4506 | Owner_name: Vanessa Richards | Balance: 13571486149
Account_id: 4507 | Owner_name: Heather Jackson | Balance: 7433861023
Account_id: 4508 | Owner_name: Jennifer Pena | Balance: 7437221392
Account_id: 4509 | Owner_name: Nancy Joseph | Balance: 11305954220
Account_id: 4510 | Owner_name: Kristen Weber | Balance: 15935870563
Account_id: 4511 | Owner_name: Curtis Lloyd | Balance: 12179332647
Account_id: 4512 | Owner_name: Ryan Wilson | Balance: 5997811529
Account_id: 4513 | Owner_name: John Bowman | Balance: 7383016840
Account_id: 4514 | Owner_name: Leslie Burton | Balance: 6139187795
Account_id: 4515 | Owner_name: Nicole Vincent | Balance: 14478458371
Account_id: 4516 | Owner_name: Joshua Chaney | Balance: 12902790553
Account_id: 4517 | Owner_name: Joy Franco | Balance: 9906696289
Account_id: 4518 | Owner_name: Brandi Tapia | Balance: 12699223371
Account_id: 4519 | Owner_name: Michael Stewart | Balance: 5227709429
Account_id: 4520 | Owner_name: Kristina Brown | Balance: 8475024809
Account_id: 4521 | Owner_name: Sarah Lee | Balance: 12778155734
Account_id: 4522 | Owner_name: Ethan Alexander | Balance: 10272253192
Account_id: 4523 | Owner_name: Kristen Kirk | Balance: 1776694208
Account_id: 4524 | Owner_name: Daniel Yoder | Balance: 18360659571
Account_id: 4525 | Owner_name: Brian Jones | Balance: 4479234246
Account_id: 4526 | Owner_name: Amanda Alexander | Balance: 17321113795
Account_id: 4527 | Owner_name: Nicole Mcdonald | Balance: 15459384166
Account_id: 4528 | Owner_name: Juan Bryant | Balance: 872304070
Account_id: 4529 | Owner_name: Aaron Freeman | Balance: 17343264596
Account_id: 4530 | Owner_name: Cassandra Cox | Balance: 6464872401
Account_id: 4531 | Owner_name: Laura Henry | Balance: 5530317793
Account_id: 4532 | Owner_name: Allison Jimenez | Balance: 3613940860
Account_id: 4533 | Owner_name: Gregory Jenkins | Balance: 14358076614
Account_id: 4534 | Owner_name: Robert Phillips | Balance: 16094703390
Account_id: 4535 | Owner_name: Anne Navarro | Balance: 5000331142
Account_id: 4536 | Owner_name: Jesse Scott | Balance: 6371440348
Account_id: 4537 | Owner_name: Ashley Robertson | Balance: 11757390438
Account_id: 4538 | Owner_name: Steven Allen | Balance: 1922637372
Account_id: 4539 | Owner_name: Nina Medina | Balance: 17745822231
Account_id: 4540 | Owner_name: Brenda Anderson | Balance: 9758086621
Account_id: 4541 | Owner_name: Melissa Frazier | Balance: 1537038427
Account_id: 4542 | Owner_name: Courtney Campbell | Balance: 8586964492
Account_id: 4543 | Owner_name: Francisco Torres | Balance: 17657599283
Account_id: 4544 | Owner_name: Michael Rodriguez | Balance: 6063277559
Account_id: 4545 | Owner_name: Jennifer Foster | Balance: 14669079848
Account_id: 4546 | Owner_name: Judy Pena | Balance: 5564834370
Account_id: 4547 | Owner_name: Lisa Morris | Balance: 17415189987
Account_id: 4548 | Owner_name: Susan Hines | Balance: 7144449642
Account_id: 4549 | Owner_name: Ronald Moore | Balance: 17425533307
Account_id: 4550 | Owner_name: Corey Preston | Balance: 2855791154
Account_id: 4551 | Owner_name: Nicole Perry | Balance: 7441009979
Account_id: 4552 | Owner_name: Francisco Johnson | Balance: 1996426290
Account_id: 4553 | Owner_name: Tristan Love | Balance: 7318276836
Account_id: 4554 | Owner_name: Mrs. Taylor | Balance: 18360367488
Account_id: 4555 | Owner_name: Patricia Reed | Balance: 12001338799
Account_id: 4556 | Owner_name: Walter Bell | Balance: 11047159350
Account_id: 4557 | Owner_name: Anthony Wiggins | Balance: 18460484940
Account_id: 4558 | Owner_name: Rodney Adams | Balance: 1776920637
Account_id: 4559 | Owner_name: Alicia Harper | Balance: 8154983440
Account_id: 4560 | Owner_name: Angela Martin | Balance: 17774106676
Account_id: 4561 | Owner_name: Yolanda Klein | Balance: 6991048441
Account_id: 4562 | Owner_name: Candice Smith | Balance: 2737437007
Account_id: 4563 | Owner_name: Jennifer Terry | Balance: 6252299007
Account_id: 4564 | Owner_name: Tyler Wilson | Balance: 5752784057
Account_id: 4565 | Owner_name: Tamara Lucero | Balance: 9342213357
Account_id: 4566 | Owner_name: Sarah Wilson | Balance: 15781821194
Account_id: 4567 | Owner_name: Heather Barnes | Balance: 7715374932
Account_id: 4568 | Owner_name: Robert Taylor | Balance: 3390915619
Account_id: 4569 | Owner_name: Jennifer Peters | Balance: 13312667359
Account_id: 4570 | Owner_name: Paula Brown | Balance: 13212624701
Account_id: 4571 | Owner_name: Maurice Davis | Balance: 9551598186
Account_id: 4572 | Owner_name: Michael Walker | Balance: 12647654436
Account_id: 4573 | Owner_name: Grant Rios | Balance: 18442715243
Account_id: 4574 | Owner_name: Daniel Underwood | Balance: 9498084968
